2021-12-19 00:05:34.487 | DEBUG    | textprocessor:execute:20 - Processing text: This food is great
2021-12-19 09:46:53.518 | INFO     | __main__:main:34 - Processing line: Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks

2021-12-19 09:46:53.518 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks
2021-12-19 09:46:54.397 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks
2021-12-19 09:46:54.397 | INFO     | __main__:main:34 - Processing line: Diwali is known as the Festival of Lights

2021-12-19 09:46:54.398 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is known as the Festival of Lights
2021-12-19 09:46:55.051 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is known as the Festival of Lights
2021-12-19 09:46:55.052 | INFO     | __main__:main:34 - Processing line: Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi

2021-12-19 09:46:55.052 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi
2021-12-19 09:46:56.045 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi
2021-12-19 09:46:56.045 | INFO     | __main__:main:34 - Processing line: Diwali is time for brand new clothes, attending feasts

2021-12-19 09:46:56.045 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is time for brand new clothes, attending feasts
2021-12-19 09:46:56.940 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is time for brand new clothes, attending feasts
2021-12-19 09:46:56.940 | INFO     | __main__:main:34 - Processing line: Diwali is time for extremely expensive clothes, attending feasts

2021-12-19 09:46:56.940 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is time for extremely expensive clothes, attending feasts
2021-12-19 09:46:57.689 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is time for extremely expensive clothes, attending feasts
2021-12-19 09:46:57.689 | INFO     | __main__:main:34 - Processing line: Donald Trump is the worst president of USA

2021-12-19 09:46:57.689 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump is the worst president of USA
2021-12-19 09:46:58.309 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump is the worst president of USA
2021-12-19 09:46:58.310 | INFO     | __main__:main:34 - Processing line: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump

2021-12-19 09:46:58.310 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump
2021-12-19 09:46:59.141 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump
2021-12-19 09:46:59.141 | INFO     | __main__:main:34 - Processing line: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him

2021-12-19 09:46:59.141 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him
2021-12-19 09:46:59.997 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him
2021-12-19 09:46:59.998 | INFO     | __main__:main:34 - Processing line: Gujratis go on a shopping spree during Diwali

2021-12-19 09:46:59.998 | DEBUG    | textprocessor:execute:20 - Processing text: Gujratis go on a shopping spree during Diwali
2021-12-19 09:47:00.927 | DEBUG    | textprocessor:execute:23 - Executing sentence=Gujratis go on a shopping spree during Diwali
2021-12-19 09:47:00.928 | INFO     | __main__:main:34 - Processing line: IBM is a very large company headquartered in USA

2021-12-19 09:47:00.928 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is a very large company headquartered in USA
2021-12-19 09:47:01.575 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is a very large company headquartered in USA
2021-12-19 09:47:01.576 | INFO     | __main__:main:34 - Processing line: IBM is a very large company that is headquartered in USA

2021-12-19 09:47:01.576 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is a very large company that is headquartered in USA
2021-12-19 09:47:02.377 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is a very large company that is headquartered in USA
2021-12-19 09:47:02.377 | INFO     | __main__:main:34 - Processing line: IBM is headquartered in USA

2021-12-19 09:47:02.377 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is headquartered in USA
2021-12-19 09:47:02.877 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is headquartered in USA
2021-12-19 09:47:02.877 | INFO     | __main__:main:34 - Processing line: IBM's headquarters are in USA

2021-12-19 09:47:02.877 | DEBUG    | textprocessor:execute:20 - Processing text: IBM's headquarters are in USA
2021-12-19 09:47:03.547 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM's headquarters are in USA
2021-12-19 09:47:03.547 | INFO     | __main__:main:34 - Processing line: It is Diwali today in India. We celebrate this festival with great fervour. It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi. It is also the New Year for Gujratis. Retailers look forward to this festival, as people go on a shopping spree. Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.

2021-12-19 09:47:03.547 | DEBUG    | textprocessor:execute:20 - Processing text: It is Diwali today in India. We celebrate this festival with great fervour. It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi. It is also the New Year for Gujratis. Retailers look forward to this festival, as people go on a shopping spree. Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.
2021-12-19 09:47:05.446 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is Diwali today in India.
2021-12-19 09:47:05.446 | DEBUG    | textprocessor:execute:23 - Executing sentence=We celebrate this festival with great fervour.
2021-12-19 09:47:05.446 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi.
2021-12-19 09:47:05.446 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is also the New Year for Gujratis.
2021-12-19 09:47:05.446 | DEBUG    | textprocessor:execute:23 - Executing sentence=Retailers look forward to this festival, as people go on a shopping spree.
2021-12-19 09:47:05.446 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.
2021-12-19 09:47:05.446 | INFO     | __main__:main:34 - Processing line: It was the very big island's windward side

2021-12-19 09:47:05.446 | DEBUG    | textprocessor:execute:20 - Processing text: It was the very big island's windward side
2021-12-19 09:47:06.226 | DEBUG    | textprocessor:execute:23 - Executing sentence=It was the very big island's windward side
2021-12-19 09:47:06.227 | INFO     | __main__:main:34 - Processing line: It was the very big island's windward side that had eastern shore's rocks

2021-12-19 09:47:06.227 | DEBUG    | textprocessor:execute:20 - Processing text: It was the very big island's windward side that had eastern shore's rocks
2021-12-19 09:47:07.164 | DEBUG    | textprocessor:execute:23 - Executing sentence=It was the very big island's windward side that had eastern shore's rocks
2021-12-19 09:47:07.164 | INFO     | __main__:main:34 - Processing line: Justin went into a fight unnecessarily

2021-12-19 09:47:07.164 | DEBUG    | textprocessor:execute:20 - Processing text: Justin went into a fight unnecessarily
2021-12-19 09:47:07.729 | DEBUG    | textprocessor:execute:23 - Executing sentence=Justin went into a fight unnecessarily
2021-12-19 09:47:07.729 | INFO     | __main__:main:34 - Processing line: Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva

2021-12-19 09:47:07.729 | DEBUG    | textprocessor:execute:20 - Processing text: Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva
2021-12-19 09:47:08.642 | DEBUG    | textprocessor:execute:23 - Executing sentence=Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva
2021-12-19 09:47:08.642 | INFO     | __main__:main:34 - Processing line: Manoj Das is brother of Rinku Das

2021-12-19 09:47:08.642 | DEBUG    | textprocessor:execute:20 - Processing text: Manoj Das is brother of Rinku Das
2021-12-19 09:47:09.391 | DEBUG    | textprocessor:execute:23 - Executing sentence=Manoj Das is brother of Rinku Das
2021-12-19 09:47:09.391 | INFO     | __main__:main:34 - Processing line: Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter

2021-12-19 09:47:09.391 | DEBUG    | textprocessor:execute:20 - Processing text: Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter
2021-12-19 09:47:10.251 | DEBUG    | textprocessor:execute:23 - Executing sentence=Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter
2021-12-19 09:47:10.251 | INFO     | __main__:main:34 - Processing line: Mortgage renewal process starts 120 days prior to end of term

2021-12-19 09:47:10.251 | DEBUG    | textprocessor:execute:20 - Processing text: Mortgage renewal process starts 120 days prior to end of term
2021-12-19 09:47:11.772 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mortgage renewal process starts 120 days prior to end of term
2021-12-19 09:47:11.772 | INFO     | __main__:main:34 - Processing line: Mumbai is the capital of Maharashtra

2021-12-19 09:47:11.772 | DEBUG    | textprocessor:execute:20 - Processing text: Mumbai is the capital of Maharashtra
2021-12-19 09:47:12.525 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mumbai is the capital of Maharashtra
2021-12-19 09:47:12.526 | INFO     | __main__:main:34 - Processing line: Mumbai is the financial capital of India

2021-12-19 09:47:12.526 | DEBUG    | textprocessor:execute:20 - Processing text: Mumbai is the financial capital of India
2021-12-19 09:47:13.191 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mumbai is the financial capital of India
2021-12-19 09:47:13.192 | INFO     | __main__:main:34 - Processing line: Once upon a time there were three bears

2021-12-19 09:47:13.192 | DEBUG    | textprocessor:execute:20 - Processing text: Once upon a time there were three bears
2021-12-19 09:47:13.921 | DEBUG    | textprocessor:execute:23 - Executing sentence=Once upon a time there were three bears
2021-12-19 09:47:13.921 | INFO     | __main__:main:34 - Processing line: Once upon a time there were three bears who were married

2021-12-19 09:47:13.922 | DEBUG    | textprocessor:execute:20 - Processing text: Once upon a time there were three bears who were married
2021-12-19 09:47:14.715 | DEBUG    | textprocessor:execute:23 - Executing sentence=Once upon a time there were three bears who were married
2021-12-19 09:47:14.715 | INFO     | __main__:main:34 - Processing line: People light lamps in their homes

2021-12-19 09:47:14.715 | DEBUG    | textprocessor:execute:20 - Processing text: People light lamps in their homes
2021-12-19 09:47:15.325 | DEBUG    | textprocessor:execute:23 - Executing sentence=People light lamps in their homes
2021-12-19 09:47:15.325 | INFO     | __main__:main:34 - Processing line: People worship Godess Lakshmi

2021-12-19 09:47:15.326 | DEBUG    | textprocessor:execute:20 - Processing text: People worship Godess Lakshmi
2021-12-19 09:47:16.056 | DEBUG    | textprocessor:execute:23 - Executing sentence=People worship Godess Lakshmi
2021-12-19 09:47:16.056 | INFO     | __main__:main:34 - Processing line: The US President is Joe Biden

2021-12-19 09:47:16.056 | DEBUG    | textprocessor:execute:20 - Processing text: The US President is Joe Biden
2021-12-19 09:47:16.743 | DEBUG    | textprocessor:execute:23 - Executing sentence=The US President is Joe Biden
2021-12-19 09:47:16.743 | INFO     | __main__:main:34 - Processing line: Thriller is a hit album of Michael Jackson, released in 1984

2021-12-19 09:47:16.743 | DEBUG    | textprocessor:execute:20 - Processing text: Thriller is a hit album of Michael Jackson, released in 1984
2021-12-19 09:47:17.622 | DEBUG    | textprocessor:execute:23 - Executing sentence=Thriller is a hit album of Michael Jackson, released in 1984
2021-12-19 09:47:17.622 | INFO     | __main__:main:34 - Processing line: Thriller is a hit album of Michael Jackson, released in early 1984

2021-12-19 09:47:17.622 | DEBUG    | textprocessor:execute:20 - Processing text: Thriller is a hit album of Michael Jackson, released in early 1984
2021-12-19 09:47:18.376 | DEBUG    | textprocessor:execute:23 - Executing sentence=Thriller is a hit album of Michael Jackson, released in early 1984
2021-12-19 09:47:18.376 | INFO     | __main__:main:34 - Processing line: We have a working prototype of a rocket
2021-12-19 09:47:18.376 | DEBUG    | textprocessor:execute:20 - Processing text: We have a working prototype of a rocket
2021-12-19 09:47:19.047 | DEBUG    | textprocessor:execute:23 - Executing sentence=We have a working prototype of a rocket
2021-12-19 09:47:19.047 | INFO     | __main__:main:37 - Done
2021-12-19 09:48:08.572 | INFO     | __main__:main:34 - Processing line: Baby One More Time is a song by Britney Spears

2021-12-19 09:48:08.573 | DEBUG    | textprocessor:execute:20 - Processing text: Baby One More Time is a song by Britney Spears
2021-12-19 09:48:08.592 | ERROR    | __main__:<module>:48 - An error has been caught in function '<module>', process 'MainProcess' (28980), thread 'MainThread' (4319462784):
Traceback (most recent call last):

> File "/Users/surjitdas/OneDrive/sandbox/para2graph/./para2graph/run.py", line 48, in <module>
    main()
    └ <function main at 0x157d195e0>

  File "/Users/surjitdas/OneDrive/sandbox/para2graph/./para2graph/run.py", line 35, in main
    tp.execute(line.strip())
    │  │       │    └ <method 'strip' of 'str' objects>
    │  │       └ 'Baby One More Time is a song by Britney Spears\n'
    │  └ <function TextProcessor.execute at 0x157d19430>
    └ <textprocessor.TextProcessor object at 0x10225b130>

  File "/Users/surjitdas/OneDrive/sandbox/para2graph/para2graph/textprocessor.py", line 21, in execute
    doc = self.nlp(text)
          │    │   └ 'Baby One More Time is a song by Britney Spears'
          │    └ <spacy.lang.en.English object at 0x102236d60>
          └ <textprocessor.TextProcessor object at 0x10225b130>

  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/spacy/language.py", line 1019, in __call__
    error_handler(name, proc, [doc], e)
    │             │     │      └ Baby One More Time is a song by Britney Spears
    │             │     └ <spacy_transformers.pipeline_component.Transformer object at 0x15822bd00>
    │             └ 'transformer'
    └ <function raise_error at 0x147b46160>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/spacy/util.py", line 1618, in raise_error
    raise e
          └ RuntimeError('Currently, AutocastCPU only support Bfloat16 as the autocast_cpu_dtype')
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/spacy/language.py", line 1014, in __call__
    doc = proc(doc, **component_cfg.get(name, {}))  # type: ignore[call-arg]
          │    │      │             │   └ 'transformer'
          │    │      │             └ <method 'get' of 'dict' objects>
          │    │      └ {}
          │    └ Baby One More Time is a song by Britney Spears
          └ <spacy_transformers.pipeline_component.Transformer object at 0x15822bd00>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/spacy_transformers/pipeline_component.py", line 192, in __call__
    outputs = self.predict([doc])
              │    │        └ Baby One More Time is a song by Britney Spears
              │    └ <function Transformer.predict at 0x1582350d0>
              └ <spacy_transformers.pipeline_component.Transformer object at 0x15822bd00>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/spacy_transformers/pipeline_component.py", line 228, in predict
    activations = self.model.predict(docs)
                  │    │             └ [Baby One More Time is a song by Britney Spears]
                  │    └ <attribute 'model' of 'spacy.pipeline.trainable_pipe.TrainablePipe' objects>
                  └ <spacy_transformers.pipeline_component.Transformer object at 0x15822bd00>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/thinc/model.py", line 315, in predict
    return self._func(self, X, is_train=False)[0]
           │    │     │     └ [Baby One More Time is a song by Britney Spears]
           │    │     └ <spacy_transformers.layers.transformer_model.TransformerModel object at 0x15850d8b0>
           │    └ <member '_func' of 'Model' objects>
           └ <spacy_transformers.layers.transformer_model.TransformerModel object at 0x15850d8b0>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/spacy_transformers/layers/transformer_model.py", line 185, in forward
    model_output, bp_tensors = transformer(wordpieces, is_train)
                               │           │           └ False
                               │           └ WordpieceBatch(strings=[['<s>', 'Baby', 'ĠOne', 'ĠMore', 'ĠTime', 'Ġis', 'Ġa', 'Ġsong', 'Ġby', 'ĠBrit', 'ney', 'ĠSpears', '</...
                               └ <thinc.model.Model object at 0x1584bccc0>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/thinc/model.py", line 291, in __call__
    return self._func(self, X, is_train=is_train)
           │    │     │     │           └ False
           │    │     │     └ WordpieceBatch(strings=[['<s>', 'Baby', 'ĠOne', 'ĠMore', 'ĠTime', 'Ġis', 'Ġa', 'Ġsong', 'Ġby', 'ĠBrit', 'ney', 'ĠSpears', '</...
           │    │     └ <thinc.model.Model object at 0x1584bccc0>
           │    └ <member '_func' of 'Model' objects>
           └ <thinc.model.Model object at 0x1584bccc0>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/thinc/layers/pytorchwrapper.py", line 134, in forward
    Ytorch, torch_backprop = model.shims[0](Xtorch, is_train)
                             │     │        │       └ False
                             │     │        └ ArgsKwargs(args=(), kwargs={'input_ids': tensor([[    0, 30047,   509,   901,  3421,    16,    10,  2214,    30,  9446,
                             │     │               ...
                             │     └ <property object at 0x147134cc0>
                             └ <thinc.model.Model object at 0x1584bccc0>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/thinc/shims/pytorch.py", line 56, in __call__
    return self.predict(inputs), lambda a: ...
           │    │       └ ArgsKwargs(args=(), kwargs={'input_ids': tensor([[    0, 30047,   509,   901,  3421,    16,    10,  2214,    30,  9446,
           │    │              ...
           │    └ <function PyTorchShim.predict at 0x14712b3a0>
           └ <spacy_transformers.layers.hf_shim.HFShim object at 0x158507670>
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/thinc/shims/pytorch.py", line 65, in predict
    with amp.autocast(self._mixed_precision):
         │   │        │    └ False
         │   │        └ <spacy_transformers.layers.hf_shim.HFShim object at 0x158507670>
         │   └ <class 'torch.cuda.amp.autocast_mode.autocast'>
         └ <module 'torch.cuda.amp' from '/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/torch/cuda/amp/__init__....
  File "/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/torch/autocast_mode.py", line 170, in __enter__
    torch.set_autocast_cpu_dtype(self.fast_dtype)
    │     │                      │    └ torch.float16
    │     │                      └ <torch.cuda.amp.autocast_mode.autocast object at 0x172a4dac0>
    │     └ <built-in function set_autocast_cpu_dtype>
    └ <module 'torch' from '/Users/surjitdas/miniforge3/envs/artmind1/lib/python3.9/site-packages/torch/__init__.py'>

RuntimeError: Currently, AutocastCPU only support Bfloat16 as the autocast_cpu_dtype
2021-12-19 09:56:08.652 | INFO     | __main__:main:34 - Processing line: Baby One More Time is a song by Britney Spears

2021-12-19 09:56:08.653 | DEBUG    | textprocessor:execute:20 - Processing text: Baby One More Time is a song by Britney Spears
2021-12-19 09:56:09.425 | DEBUG    | textprocessor:execute:23 - Executing sentence=Baby One More Time is a song by Britney Spears
2021-12-19 09:56:09.426 | INFO     | __main__:main:34 - Processing line: Christmas is celebrated across the world by Chirstians

2021-12-19 09:56:09.426 | DEBUG    | textprocessor:execute:20 - Processing text: Christmas is celebrated across the world by Chirstians
2021-12-19 09:56:10.019 | DEBUG    | textprocessor:execute:23 - Executing sentence=Christmas is celebrated across the world by Chirstians
2021-12-19 09:56:10.019 | INFO     | __main__:main:34 - Processing line: Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks

2021-12-19 09:56:10.019 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks
2021-12-19 09:56:10.737 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks
2021-12-19 09:56:10.738 | INFO     | __main__:main:34 - Processing line: Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks

2021-12-19 09:56:10.738 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks
2021-12-19 09:56:11.938 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks
2021-12-19 09:56:11.938 | INFO     | __main__:main:34 - Processing line: Diwali is known as the Festival of Lights

2021-12-19 09:56:11.938 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is known as the Festival of Lights
2021-12-19 09:56:12.495 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is known as the Festival of Lights
2021-12-19 09:56:12.496 | INFO     | __main__:main:34 - Processing line: Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi

2021-12-19 09:56:12.496 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi
2021-12-19 09:56:13.265 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi
2021-12-19 09:56:13.265 | INFO     | __main__:main:34 - Processing line: Diwali is time for brand new clothes, attending feasts

2021-12-19 09:56:13.265 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is time for brand new clothes, attending feasts
2021-12-19 09:56:14.015 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is time for brand new clothes, attending feasts
2021-12-19 09:56:14.016 | INFO     | __main__:main:34 - Processing line: Diwali is time for extremely expensive clothes, attending feasts

2021-12-19 09:56:14.016 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is time for extremely expensive clothes, attending feasts
2021-12-19 09:56:14.772 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is time for extremely expensive clothes, attending feasts
2021-12-19 09:56:14.772 | INFO     | __main__:main:34 - Processing line: Donald Trump is the worst president of USA

2021-12-19 09:56:14.772 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump is the worst president of USA
2021-12-19 09:56:15.356 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump is the worst president of USA
2021-12-19 09:56:15.356 | INFO     | __main__:main:34 - Processing line: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump

2021-12-19 09:56:15.356 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump
2021-12-19 09:56:16.047 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump
2021-12-19 09:56:16.047 | INFO     | __main__:main:34 - Processing line: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him

2021-12-19 09:56:16.047 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him
2021-12-19 09:56:16.778 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him
2021-12-19 09:56:16.778 | INFO     | __main__:main:34 - Processing line: Gujratis go on a shopping spree during Diwali

2021-12-19 09:56:16.778 | DEBUG    | textprocessor:execute:20 - Processing text: Gujratis go on a shopping spree during Diwali
2021-12-19 09:56:17.182 | DEBUG    | textprocessor:execute:23 - Executing sentence=Gujratis go on a shopping spree during Diwali
2021-12-19 09:56:17.183 | INFO     | __main__:main:34 - Processing line: IBM is a very large company headquartered in USA

2021-12-19 09:56:17.183 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is a very large company headquartered in USA
2021-12-19 09:56:17.872 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is a very large company headquartered in USA
2021-12-19 09:56:17.873 | INFO     | __main__:main:34 - Processing line: IBM is a very large company that is headquartered in USA

2021-12-19 09:56:17.873 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is a very large company that is headquartered in USA
2021-12-19 09:56:18.594 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is a very large company that is headquartered in USA
2021-12-19 09:56:18.594 | INFO     | __main__:main:34 - Processing line: IBM is headquartered in USA

2021-12-19 09:56:18.594 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is headquartered in USA
2021-12-19 09:56:19.139 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is headquartered in USA
2021-12-19 09:56:19.140 | INFO     | __main__:main:34 - Processing line: IBM's headquarters are in USA

2021-12-19 09:56:19.140 | DEBUG    | textprocessor:execute:20 - Processing text: IBM's headquarters are in USA
2021-12-19 09:56:19.715 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM's headquarters are in USA
2021-12-19 09:56:19.716 | INFO     | __main__:main:34 - Processing line: It is Diwali today in India. We celebrate this festival with great fervour. It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi. It is also the New Year for Gujratis. Retailers look forward to this festival, as people go on a shopping spree. Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.

2021-12-19 09:56:19.716 | DEBUG    | textprocessor:execute:20 - Processing text: It is Diwali today in India. We celebrate this festival with great fervour. It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi. It is also the New Year for Gujratis. Retailers look forward to this festival, as people go on a shopping spree. Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.
2021-12-19 09:56:21.401 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is Diwali today in India.
2021-12-19 09:56:21.401 | DEBUG    | textprocessor:execute:23 - Executing sentence=We celebrate this festival with great fervour.
2021-12-19 09:56:21.401 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi.
2021-12-19 09:56:21.401 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is also the New Year for Gujratis.
2021-12-19 09:56:21.401 | DEBUG    | textprocessor:execute:23 - Executing sentence=Retailers look forward to this festival, as people go on a shopping spree.
2021-12-19 09:56:21.401 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.
2021-12-19 09:56:21.401 | INFO     | __main__:main:34 - Processing line: It was the very big island's windward side

2021-12-19 09:56:21.401 | DEBUG    | textprocessor:execute:20 - Processing text: It was the very big island's windward side
2021-12-19 09:56:22.130 | DEBUG    | textprocessor:execute:23 - Executing sentence=It was the very big island's windward side
2021-12-19 09:56:22.130 | INFO     | __main__:main:34 - Processing line: It was the very big island's windward side that had eastern shore's rocks

2021-12-19 09:56:22.130 | DEBUG    | textprocessor:execute:20 - Processing text: It was the very big island's windward side that had eastern shore's rocks
2021-12-19 09:56:23.021 | DEBUG    | textprocessor:execute:23 - Executing sentence=It was the very big island's windward side that had eastern shore's rocks
2021-12-19 09:56:23.021 | INFO     | __main__:main:34 - Processing line: Justin went into a fight unnecessarily

2021-12-19 09:56:23.021 | DEBUG    | textprocessor:execute:20 - Processing text: Justin went into a fight unnecessarily
2021-12-19 09:56:23.652 | DEBUG    | textprocessor:execute:23 - Executing sentence=Justin went into a fight unnecessarily
2021-12-19 09:56:23.652 | INFO     | __main__:main:34 - Processing line: Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva

2021-12-19 09:56:23.652 | DEBUG    | textprocessor:execute:20 - Processing text: Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva
2021-12-19 09:56:24.653 | DEBUG    | textprocessor:execute:23 - Executing sentence=Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva
2021-12-19 09:56:24.653 | INFO     | __main__:main:34 - Processing line: Manoj Das is brother of Rinku Das

2021-12-19 09:56:24.653 | DEBUG    | textprocessor:execute:20 - Processing text: Manoj Das is brother of Rinku Das
